username,is_student,is_staff,is_teacher
32b144109bf45a1b394a236653bc722882e6923ff227b5eff034c3e64b505d41,1,0,0
71e1de6f22a7047889d2dc288a28b6dadfe24119a7b619ce5b521341cd7b22d4,1,0,0
2af430e3d66b11b15d25822efb8dfc619e409f6b53e828c50a2eeb40ffc72198,1,0,0
4a392c7f855ba26bd59308c980daf095af9a4fc8c8e0b24c2d0f34b1a93f482f,1,0,0
3b7132ce098d41e347f70c77c6d254c4e9b912ee2f99e171ac52d2645a88cbbd,1,0,0
477f7fb32d4adc2d98ec422fd8e0f983c97f14125e5a4697aac48472f3cc32c7,1,0,0
c9a221ae81745ba8c597ef1ae65ce86f58c8ff1f72b390d3444392f9ceb2c77d,1,0,0
7dce0c9f40f36f552cf270cd646e92e278597a67087b459332c4d12c5bf28640,1,0,0
8050ef3a698fa4a902696e2d144071527f5995fe4a471c7a7bd9c07f82b366fa,1,0,0
54170e114bdbbbf583a2e6b3994f83732b0d028f369f119ebf473d4ba844a28a,1,0,0
586d970ff8d1c25a0b736b416a86451239822417d9bc377eeef382f761cc7592,1,0,0
9914270be046d613c63c37fd2c5bad8a5f151295b4379a47159cb8fc4aaab263,1,0,0
b334e57ea516d51b709fe225125b8f518e3c33b8769cdd649a3543a5348dfc81,1,0,0
ca32d6de4a15b32b7f6ee46e6282a6024aaab9f3628fea8dad9cd5536e63c266,1,0,0
03b7017596282ffa65a500f64f0fe3d97ecbc079dc1a979d75fbcb07487de68c,1,0,0
c13b9a9f3a44b0b2dea7ae1dec95b6a46789b04e8d560ffc9102f56602b562d9,1,0,0
34239409e9f2bb10ee6e87fc6066b9f8d2a54260f75f5eba97287d0bad6571a7,1,0,0
6ae1368a59f194de8bb1f352caa56c322ea8ec60635dcdea3063a48997dfa76b,1,0,0
ae030b5393ed4aa68859bd7c47445998be34aaec2488ff264b0240c1984a5b05,1,0,0
ef3c5818be4b3296ca74017085d41c36f8ebf900567a06219af312a53ea734fe,1,0,0
b10bbb2a134f1b43429e4ebc63de00f2dff0768e244e75e8b0a47e462ffb6f79,1,0,0
c0c9808d17f237f6fa5e7c32ba244fc1697cb5007e4e150f624509d8c03235d8,1,0,0
6e051f90bf184b58c7e62a4818d49f9eb2b45575626f4174bc64c7d1279cf7aa,1,0,0
2c4db73c75e33359d8eb25183f19a818e4f2bd9b980784c615cd3a41d27cf843,1,0,0
53b12c7f3d929ac7c467282af3efcae8801e0b9d92d99d8f57c38070a34e88c3,1,0,0
7c7b9444517008bfe529c12b35246553f3b2509eb4b04e360c67d434bcf5e18f,1,0,0
f4d4d6747bc98222ea2b111297b5844495c09ad2e3f2dc1c47b419fd16f4cd10,1,0,0
a3c05c794e1aaeacae131e2866d19b42e9d1aa3e6a5876e912fc504ac3dae5b6,1,0,0
b4522b80bf395f00fd40d020e811e5684ed5143d57ba6209de09f3d9439a5d38,1,0,0
3e93219f4053d15dc1244af472180cac351fd6ff6c16819186453ca34f53ce82,1,0,0
f1eed666c1bc3246623d7176a9af8e91cb9ccb9f9505e4fc0f6fa4787943b70c,1,0,0
b90eb791580373f1d83e21629d91ed853e952d9b1b24039d0d1434a4795f8f4b,1,0,0
d1c56f4eb67c4588b3470d7127c9c502f8e2586934607329b70dc94f6a57bac1,1,0,0
5ca1cc5c2b0203fabb61ef175084bd7d3a8b310131c2f97ac6d9565c6573c226,1,0,0
07f45a8dd316314c69fce6cb1fc6685846e9f8b65b355fa55ddd01eb732051ff,1,0,0
53835bf09a10c7ef9b48d7474a62e51585e6f8f2fabea86a10eff70ac3c5f4cb,1,0,0
6417a71f2d7f35054e15866a370d13bfcbd4592110b25990f263a7c1674f70e6,1,0,0
475928adf915ccb6071b48abb2238c30637e0363f29a80a2384559a245ff00a1,1,0,0
517270e76d0a1535233310e2ef94db925156cbe46248d41deea5ef5ff8f798ef,1,0,0
10a307278d1ac9cd43294db6d6ec61662dcb3ee15eed4b41147ab7767e195678,1,0,0
f10ff139a4be4ce16108190d45bfe10dd4b6e8752766f9f455a557feee5f09d9,1,0,0
04f0fbb9e7cae84a543a9f37b67b7eec529cb02096e9d4be4a24938a482369a4,1,0,0
4c4e5b3298d064d292e0d8a743d9e3f704e37cee166f03c72ffd4c3c302d62e6,1,0,0
7dbd07246d1fadb8ed1ed4d33d0b3dc9c85fdb34ef89a616f47edbe1f9d391df,1,0,0
1c219ed788e6dd958d1ff498229756049411d0c274cdfecae48483cc3f383eeb,1,0,0
a7ead47fd6742c6894989ac630162c31d534a12dc2f8829925724e41542c9d2f,1,0,0
ed53c70381a2e75ccc8a7d9d30cc6344bc3b9b8b73cab803300699cbd65c50d7,1,0,0
11eecf462de0708aa12adae56028a38350b37ad5bc70132611585eff5e83473f,1,0,0
22934711e0d6f12f339d7739357ea52a28b9978a18de852e325de34c720ca091,1,0,0
1afac3c436f43c92dace7c2f06ec97c4121e247bace619c583aee809ce5b9474,1,0,0
2df38644035580e0e765af36940b6d28f7c492779f6fb5408191245867c657a8,1,0,0
cbe82ebaca419106a1cbd1f843b620f2e3a1b34ef300c4ace10dfd29dec1433f,1,0,0
a4ae1c80db9ef9123da7a29f7b2b6c344a20cd917c443a5999eb0cfd5839309d,1,0,0
934c053026a504c2232fd347b16ef374a994f7c94f4a8e3f91c6287f0d269aa4,1,0,0
e56d60ab8e3ab249f2e404d1900a930246a0ebbeec87aeab4d89b1848ec088c2,1,0,0
cbcf49b6e71e5e657d407038c4666541f29ead683765f96d1871b93b5e069952,1,0,0
e1a1d2c599a0aff462f10f1bc27ac55a2d7f6fadaf951c013d5fa0583160113e,1,0,0
61eaa5a2cb3638a4647a97b8b2a0a0a6f257a37c2218c72dac3b76bcd66cae73,1,0,0
9c7afdbf012ec69465a1ae6032f49cc23738af30115069db02d2c39f79ecd14d,1,0,0
7ce87c2d5c6a2bf4026e9adec1f04c0edacb134043568da298d67315cfba3cd7,1,0,0
290879ce64efafd57af4023958674d2e3b6596874c40d94796c69be39d06f7d1,1,0,0
61d822244b21880ae16a4be8b3f4232a32d9787f4e8dd1e00326d45622dc6708,1,0,0
46f9a698f0b783ed3bec080cd7d180bfe217f9c88ac375291553ee65b6754bb6,1,0,0
5f9a1b710e98a98a5bd31bb4652d956d8139af65cacbae5edc032b46ec82783b,1,0,0
328095e20b463e00bff6bf2ce8ffa13bce46309432b0e35add27fd0b9dd5161e,1,0,0
eb0a4b97a97f81125863bcfc86dda41bd0333fb76c406eadbfa8723dfb6774d7,1,0,0
45be1be2021899c60d610494a3e64cce7b2b07d8aff01ceb595579a78acfaebe,1,0,0
74a657664570232d0a1396306de1f0a725213b425e9d515c8a50b1d38856e521,1,0,0
2a7abdcf4f06e34cc9a9939908244e5bcc88166bd2a0c7af11c866181a7e3b46,1,0,0
3c6f215bfc210527db123d38702f7bbe98a385bd99dc2e012a32b04f30ed2f03,1,0,0
d826a23e73906aff389791adfb739aa49e70693c2a3b58ee7844a6702ff97882,1,0,0
abac56477a33921553bb62b7655d00adc9e650d36c4034bb5307b0772f2803b7,1,0,0
28ce6df461e32b50b68bd460be8a0f29b7b24764cd777b3da8a70762bad34a47,1,0,0
8dd07078816d09ee867681b032b9ccdb5176d80cb43dfb8261307e762aab0078,1,0,0
eecb277196c7f234be099d4f10bc6f1bf1b27abebdedfd1a8dc02ae5a0f628da,1,0,0
7b866840af54dab50c084b0272830452364e0b4ef4cdbd700611ec4818bb9349,1,0,0
27529d7430fce515674c915ce9d7e43d2c2671e22011fc642344a9bf26282be3,1,0,0
c50523fa1e0d511a59e755ecee50d78a0771bfa5ccb6953fe85c12e2db87dcde,1,0,0
fd5e5a5d6a74d1329b0bc1a317997af5cb19b2e8d48d92c312aef3fa9124c53c,1,0,0
f1d6f63b6fa34a2c6a273430885bb692b9cc6f2f1f055dc5cfdf8bab34b58da6,1,0,0
341328b0680489931be08d595b585eb55921fb37b9c9db61679a4ce95d3a7a5c,1,0,0
8ae1f129e471ce8674a6882e399acba89315be22b2c7b75e6c05ec97a8e29e22,1,0,0
a40b9db6670ce74c9fc48c5443f83b5a08543d9539875af3c50cbb8190ace830,1,0,0
c5a94a6b84b8d9a2de250278a430b8077562cff8a36424a71236b575ab7cb8fe,1,0,0
6859d74f42a6a2aadecb357eb47fd2ed41c88d9d3520fba18b671b3697dabd29,1,0,0
66d04d2314280faf07448fef71f30b0b778401c6dc057c428042d69ff5f0f54d,1,0,0
99dc373ef5aba6b337ddc1d75eaeea5590138b2e6d14a280cbef6655fd77760a,1,0,0
c6e07ecea38e4e6f7b4b648697b1b0ac6293c436e74258ef118cd1326c6141f5,1,0,0
8bde87c9623a38771ac94da0b2ee87597440be11ecc95bc1e11866f84b6b3339,1,0,0
836d908c2360a84696a99466a4340e88b00d956104428eefdc237aa714548dd7,1,0,0
1ec003467ea2f7ab44abd5f8a46be694e3b3bb982811a554f926f58322a31633,1,0,0
a8fa717e50d7419adbb5d7bd06a4973567ecd5b6cf20e346f41b1a937cd2f920,1,0,0
2807b338a4035045c4c175e1b4f79766c81dd10762e1b02f7ad3ef1b3352263c,1,0,0
06d1cad0c689d0d87d0f1269c9b32da921f8ba36efab099e3be8fc9bc96bc3b3,1,0,0
b637715e36cb27098d9e18100dff8c3661c9a40a16696bbed6f84f0ca071529e,1,0,0
dd2f68edecfb29f431919579e1e83a419d3a316f5637b93d8f183fa41a0c24f3,1,0,0
9f439ea22f194876df74aa80d02fb7fb875422e290a3ed8029da21d952111878,1,0,0
d1da747b29cb47542a78c7ae56a1ae15ec64c3d22340b562106b480c98c855a7,1,0,0
4742ffb57edd14521551b5de1c536d90ff5ba05e8a1500a96a94ff9a65922ec5,1,0,0
9e243a991f0cf639653cd1e7b142b9dfaaeb4b325f00499f1444e89a2f5e8c1f,1,0,0
04b6f033746e15d391fb7085911b8a6dd764e4161f57c61ecbe047070371b7cc,1,0,0
819ae5d31263a33423496cc50b3b7d8a7ee573467c396f4979d7b0e394d7a436,1,0,0
ad4f322ff159661c63bfde6c9eddc87b5139df85d678e290b7921e9f645ceb01,1,0,0
158b66c2be1d26dde63a4482d6ce4ab8532bc4b8dc7c3d836c09f433e732f61f,1,0,0
8af71f3e1ba9589419d310c1996bfb996b71beb6e9623bde1ae1e4bfead9e28d,1,0,0
9cb6271c957a85f199929f5a55487edea903ee459f32dcdbc4248ca61d3f788f,1,0,0
586ff8ed5afa2e66bf5fbb0b02863bf4f8a599946f93209626a29715b8233761,1,0,0
823d87d6c3eef7389c735325dd0606c6be13df62229d9ec37e1ad79c17f74a52,1,0,0
39ab3688044f2203b7fd8bc29541485268c28cbc0e2a02acbe3c8da42e4e6e43,1,0,0
9a546b75b0d3e45a109fe01cec159c5cc85b25768495a8cc1fda2b979e1dd2c9,1,0,0
f65ae2aafce0051d97dff47a4f958376ca713ab191848f88ac1fa1acadfba360,1,0,0
47ca30978e4b5ee278d7bb19f7528663aa737a69de166c2fe19874754ab62039,1,0,0
bfc01487b165a56427ccf8dda53ff98747cb9b294b76413f8056e887bf420923,1,0,0
22fd2e53ae0a44e5b1e7097c594da17d70e9e5664f2d8d08264e48069d163b87,1,0,0
a133f9cf13a837939e35cba9b9fbcda96d26ac8b7493bb5a2c95fd36c8705da5,1,0,0
4914e71e271196100eec1c288fa8a249f605e8052182fe0cbc2b25ba50c82600,1,0,0
dda94dcbbaf50cc164d98b105b3da82a3800be49e8a14191e19e740fff9650d3,1,0,0
a3ae33ea33e745af9d48476d8832427d0119a8178f34c43a3b0ee156106f9812,1,0,0
12030ca6bd1fa924fd783000b9fde4b3dc89112c959432f93ca2e24dd2b34bf9,1,0,0
a22a6c6da97df419d0aad6b8ab84e4ce9870e2072698b401714dce8bf5d8f361,1,0,0
1a85e442d80e9ddf3ca2209bc05d1d8e1ce6a783d5a03fb0c79c7a3a03f37d8d,1,0,0
b2670ed50208d5521bcb8a60085f7e3ef4828b9d2cfb382e9169a03d5bf2e44e,1,0,0
57b099e854c14a7810c788b0841c4af3731ff470d61d99d2e8d6c7a9f825e640,1,0,0
5eff76642f15e0cb1b09585baa83294813a6e7d7c2bd0b56b7d187f829e81b7f,1,0,0
4293a92f64e3685b06ce584e4091ba5caa99163dd7130fb24e99429b70467053,1,0,0
99d8656d7e223456c03da2c29cc2585e75c72c14cea8139fe8e0bcf475299f17,1,0,0
c391f897771a4e31e428edcbc35e26a70f8a64c8c353d7e074f2581892db3367,1,0,0
4071e968b90ff21a855a2a50bc4a0c43bc5e45ed9313377de9a5483f2bcd864f,1,0,0
7f38e8d29d43d0e0483e08c00b6f0ce16ec21275861b6a77b112ca6a4779b56e,1,0,0
cb911d3964e4337a1ebd0b242fc8103edae929a7050c0cb16e0077762afd6765,1,0,0
c05cca57568b14bd1282b4ab7a23c370424e86ff00af33117bd640b48d10569f,1,0,0
b1ccb85ad3689277009db2e1ce3e5b7279853a2806e67ae183a9cc9d0b51e3fd,1,0,0
43f1523b5ca63401394353cd46deb2147cecddc8cccfff0ac330392450718253,1,0,0
89b9ee5d7e788270fb95b24b39b17fd5233ba3743d32e8f36edc0d0ef4064f03,1,0,0
ee904390982f40f259074b5e36f0771ccb783454ecfc4bc1262d74e7593e3dd9,1,0,0
932ae638cff2f1f6401602a4e4c4ad0efb45a9e295a060af701b2acd7709ba4e,1,0,0
f44936cc94aedcd3f366b6a30b2a233308e08e0bc9994a4245c2abe2fe168e53,1,0,0
894c209adcabdf526d0e2d5778020a59f8b9e9dfbbca6fd329ed1676eb2eee31,1,0,0
f8e7b49cdc9f9f53b45351a5eba44eecb729f10323b02d0d5129e67cea990f24,1,0,0
31433813727b6126a4586f67b23fb2e1db6dded4cb73fae9b5b936a11b513f74,1,0,0
e0515f0d4320f1ab8805afca8427d587ea9d3858329787986a20a16ce6d39c7d,1,0,0
c8ccd9ae24f8170b9b7f75a63ec26e36dbad01bb6a26f5e4987c6a62506ef15e,1,0,0
54b144f063934bf37ab569a904564dd45c176996241b8842d20bb46ff39c3434,1,0,0
b0a55e4d386ecfa376491a4d15c037a1fa34e231231a8877b5889cbcba6df8a7,1,0,0
446f2bf57815e28991f7a357e6286138da8b7c3c21b1c50ee09bac67a640dc93,1,0,0
7cdff04b152f43a546e354e68a9dc51ace05bf4804b3d1915b475db1b32c7525,1,0,0
0999293e39d0d0aebe2865a52f55e16ceda9fc04e20f2ba25b3f2c9657d9db7e,1,0,0
55a70a5dedafafeb065ecfe6201a5a9cd900aabacdabadcc8e2b644344131c86,1,0,0
742593af90be5b60e7a9f45e211be170cbeca99aeab1277d25cb638f7416a208,1,0,0
1e178dd8bed69464aa13b796e84440ca9ce078ea1cc5bfdc968335b49c477a70,1,0,0
07ab2f89d3d192a2e3845b0316438dd437538ee90a73c18c804158a8f14aab28,1,0,0
76615a40c7fa9ab4049d38f55701e65f01e0778f6d2aea3407b4799424dd287d,1,0,0
181976de3dc552201772d4960108a811cc59c3ae46579719f9101bc1ab685ab9,1,0,0
c743a38399179128e741891dbe633a70c56daa1f7956172246d4a8f4b352b89e,1,0,0
60ba353a7b1779a1329ea9d1c47c0fc64ec189362e2a10eaa9ef53889c768cb0,1,0,0
1af41cd95301fea8901c345ed9dd4625bd779fb50968eff269686ef1490f26a1,1,0,0
3b6f39323ffe462118b538f127876c511d8b2e8d18892b9103ba1d6b547ef6a5,1,0,0
47b148b3eb34c9ff7e9653f9a555cbbc42c8ba3e1969356f09ae81821b3e0d62,1,0,0
9f0b230b25fe5405823b31ac667b8b93d9b3f997d0ad44711c6825c511f580c4,1,0,0
84f03fee13ada5ceaa18b4a61ac84c4c72cdb38dc4115971ac9e2a90e4f64978,1,0,0
164a840474f635b1ce5421e7b2d62745bfdfdee04f2df7a6eaea2c22fdb53d22,1,0,0
cc19cbbef2989d61c871673cae6e8817021759947e2db35f0cde914b1a598749,1,0,0
37cdb6eb04ba5e53df08bdfd50f87e22bb297550e992a7d369b17f8ca726d98e,1,0,0
2c13162f00e1299e3c86c222766e98c42d7070638108b64251d257c4a3b864fe,1,0,0
ebaa2c93e260634cb43ba3fd94a5f0d038daeb1e760560bf06c9b9ddd1d79946,1,0,0
5dd5bf3b67a813260f4a5bf7bae7bfd212dfcdef754a04684e86f71b009f678a,1,0,0
58e8008ed3f69cccba43b1adb6bbea997d1bcbb69b66a52d365d7bacf6fac213,1,0,0
437aaf0a92352a8fee76c03bba8e06a73556f02a36f93ec1fd45b3bde6c59274,1,0,0
b88be3d41135af8e7cd3411e4a0501232ea9d4ebedd107cc10b19296dd9298dc,1,0,0
d0740868c5293738f7108cfc27811b254d4ae1ea98f552fce17b97cd2b1d4682,1,0,0
bbee15dc67553d1fbfbc432b10f4ad884fa8001b7455f64af53c5798f028b2a0,1,0,0
dd1eb4ef60b4cb9be1a10d7690bdc6d4b3a98123aa34153b4cec1e9a76769d9b,1,0,0
38428937988796064bcbcb402e59c0d5a67c8b4b1473cfadb6a127f0f16d197f,1,0,0
b140c7a8a10f240733e9deb41666a4264b50469666cedc9bce75642838ea77a5,1,0,0
2cbbfc067f8de1efcd2382281cfe090c463f5b3254dee5b15ad3cb67c4526070,1,0,0
c1a7689a0a7d29165bc3ea4c8551b72e0111514b33b2618517f91aa40f763ddb,1,0,0
17444593df857d4b581b270c67b03a1ed58a226014abfae8c886a09411931b9f,1,0,0
5eacb4b6c82f9188db5d985cf48e5a4656b7889cea2ad841d8efaf7f958cf18d,1,0,0
9dc62773e629269d69cae2476bbc10870d513d9ca4647d7bce459a76fd5633a8,1,0,0
42cce432f00eef8d50304c0f937218b49b5463acb64722423910b86b361b3463,1,0,0
6cd48de6f059a513967c243ed4d77df2f00701b3bf52f613d2a19e01bc1bbcef,1,0,0
bdb00eb1aa5c27d83c837bcbdf10439108668c64078c061cec6ae47872d28108,1,0,0
861c56e0b4abc5ba5eab720d1768b18a811ad9ca89aeca21163d28a1099d23e9,1,0,0
69063f5528d06ffdb4a4076d2ca68c7c45ebbb00b2b0dea078b888c7469a6ef5,1,0,0
d679f3e83b0ec5c6f39ba37af9e1ab553231eef76de27e3b6fc9d2e781c153d2,1,0,0
781f467062abdb11345d6479b438e730f089a615694f517873ad9023d956eb05,1,0,0
d142bc776ed46708ebede8c6045411a33afa7267b3791e57cab2414ac5dec0c6,1,0,0
998662d50424d18f5d93705aa89fb2f6ff13c16386b25f2c7d12965088e67f03,1,0,0
310a5334b639bf33475f8491a73bf0cdfdf8a65ac355d02e9260072e487ab356,1,0,0
e358f7d640afa6dc1f130a171d2c8173f490d3cb6fe76b6d847651af591cffdf,1,0,0
713681afb5a16c66f0f69c8c471bdef74a14ca728fe437b6a0fb5a1bfc64a3eb,1,0,0
7b00fa02bb2151e46a0e7bb63bc46e4f2b8338c315f9cede5efd86117bdd7a4b,1,0,0
7580b90f911964a3a228ccb05521ef3d79a4f19c191e3aad7cb358ff8ac4af51,1,0,0
2d27ad8137454c091a42517880fcc75067bd0774a4b2828187aa9c016363d984,1,0,0
ab90d38eb501964987cdaba58d4b1967d01ffa0ba5c6ebeadf47c648e98685e3,1,0,0
0a29c56dc55787cf5593dd77fc27b96d48e22c45ce9d740d146915211a97fd39,1,0,0
2a73118848c2faee9972b51f75a0bc8cb61627e84594c32be0abf0820cbdef66,1,0,0
902d922809d95fafd3a33fb43ae28a950dbba999c499d18ea9b4212be5fb2008,1,0,0
3ee9dfb38de4910584f8bf0295e8d7692ba94e77a7b7ff58c5723818976aa9a1,1,0,0
5e30c0ea6f5cae17e1795f84528679fa71048f1b0e2089e5fdfba51e2da7bcd5,1,0,0
4af6d57997684175843587f8602117516672b0f2c362ea9397153fe36059e3c5,1,0,0
f21d66aa2975145b0530b71dc31d37e25927a90697ac3579014a3956d222a73a,1,0,0
b65a9f5d5f6f8be04e571a25960e98eea95b377f8a66e2e13572a873286bc72b,1,0,0
c31f3e384dd011794a23e15fc56dafc285479eb87d98cbd80e7e73d918e3f346,1,0,0
c53501ddb1bebdd96ba425d702a4ccb49508d4c685af1ae527ae1af3c4403bcb,1,0,0
454e2dc3879b82aef1822060dad139fe7bc0230caadf95a28aaa858b722bdee0,1,0,0
3ceb33bfebf36d956e0c1ee52ffe7d8b43757b252cddeb381f7e699d62003897,1,0,0
6135e428b0f56452484e60bd530a7c1d7ccff548d89b93df6c341aeedcd75bca,1,0,0
d2d73d6c0ce54e0ac4039aa9f8dc7d9675c4961f7380dad324cefd8a060fe063,1,0,0
0035fc8706530da9318c60a7b03b04b5c5364cb2192663a026942c66b101873b,1,0,0
4abf0a02a04b5ed3a7fa4a43bc60f0b5c30bcfa506fb7df1558245b239fae04e,1,0,0
81739ef76caec8db94c9df5e48492110d8e53ab7ecdbc17c2a2c59497d240a93,1,0,0
af09942c6a976903edf55f0364d78e11c79809a8083e36fc9fa6a875edfd360d,1,0,0
0db5734fa844342de914e115354753b31b7c3a16032fa394a57754f8d5fa51dd,1,0,0
e52bcfac1991597300013ac851e118286107b26a1ecaf688687818a117a9a20f,1,0,0
34394912a93b1a3766528cb51bed89d4715d64c0bf5722c6fc16f3f650fa3330,1,0,0
a895f44cf3dcd73d526ffafa38c950df8dd934da30edacd6c96f990435da8377,1,0,0
cf8c77492945e514673882f8a1c6a64b205486489ec00f17c0816d0f68937d21,1,0,0
bd5f6406385fd9414ae49ec57e990c5b470c6682a3cf9a56468c8265ef6053e0,1,0,0
b8fe2f567b2ba8fc339b005327ddfb928c5c82cc0520823dba5d9905a0182b63,1,0,0
4ad6fdedd98372e6b4cb4b7214e093600a90d743b79bf5e64fa21c47de6c7234,1,0,0
6df5fc8f8ce0d7b08e73bf3e7f60b48a7c5923f2069e8eb34e1188d11f7735ec,1,0,0
5df39e9175afa6b0019108f86571b1532277c13ee84aa4c7694a4a8bfafd026e,1,0,0
efbed024107aadd5887a2755665f11a42da2467930c20e9877ee940edc93773d,1,0,0
b7d4f46ee174fb608156a18ca4c954ae06eb87c19c5c01bccbdcd1f827b2338b,1,0,0
2fe2f1c944ef0df587ea8acf311022234ae1462c8578c753c9bf53e89ed03470,1,0,0
d43efe1271dc2da2ba5f8511ceb809cd3633f800eb2bde6aa76976762a2fcc66,1,0,0
d661272385784f0d0113fdd671ce5f7c81ae88c0d1b97a77df3aedd0b48d8c61,1,0,0
4e6d4322f1f5fa1ff1afbca4dde05f6d8a6e68924648d1079fc3472eb39c1bd5,1,0,0
8c661e79f234dc162548b8d4945e955da10b3117dacb099c5ec2b35d325c77c1,1,0,0
65ed42adf7fd49f1a8ed97ef586e7afd2105ac8b104f9c8e00eaf6c15f51d5c6,1,0,0
58a6e9c76176417b73c1843c98e7441c2637a63c8889c6fd45187f2ad6da6608,1,0,0
05094044d39e235ae0dc708cef81180be5c2f7f19605f51460d709438f78abb1,1,0,0
beb6af47712f54526b69e9dec5f4e761ed4df2cea14d10c990351ca61d4f10b5,1,0,0
dd4050bac51d2e3d6567d2ce2baf8acaf632577bf93a9d04e290149e7b0ac9e7,1,0,0
9c838f2f1edd44620fd56fe03329f4ab5baf124cb8304cfc7f0320056bb2e795,1,0,0
b959687943fdbe21191d28af74b348d0cbcfb85e696b75c99fd22e964533cb81,1,0,0
66be7faa2d4e0d6514946a9a61e1576c1217aa9cf020276fa6af7ad69a8e0356,1,0,0
b3fef19671f73f6d612b8b02f421567ac22878895baeb2276616005d084b968b,1,0,0
7cec02452e98207173ec989fd452de1630086ac2187ff481e89ff6d70a119b08,1,0,0
5ad8b9c4f4d0adf2535b0a883bcc4f1ace07dced660982c1c57e8a7b7db67923,1,0,0
d5ebcbbfc9fb095394e61aa302b1493c80e8b79edc3ffd92ddd0b134dd81bc3b,1,0,0
b98abe61d4416b4958fa9a64181a97a22448052bdfbec9d35ee24f080c22523d,1,0,0
3d4366cc22c4b46e01eb7e1be76e36d4701a8ac9d099d38cba29200a01a19506,1,0,0
1cd973a7ebe3a36fb520434e93ac973c54588255eac3d3338e919745fb9e8012,1,0,0
02bc747ab5f4a3cd86b6a7c1ad5e17e98e0a2a97c142b10812368c454d5b530b,1,0,0
1de2d940df0e2ad80bed2bbb20d19b1418ce6d8599c5bd969d5a01eee9560bda,1,0,0
697da7d18aaa828bfd79580731287884967b45b67fe513552acc15e823e3a0d3,1,0,0
b376784ed03d594eaf60a564b863b23e61ab79705e19d04b728e7d6460d06755,1,0,0
1cbd24e34f2eaceeaa23338934dfa56ae1b6a64749a3a569eb0d5fd0dc671832,1,0,0
12292647011d199fc06fd84103cb09616efcf6bbac2c160dd64aae55bad89d20,1,0,0
ab070ad3523e20006ae29da476f42ed3827584391fa60315cdf7e62c282597fd,1,0,0
811ad8b9ca0e4c38b969ef4d9a9697c29fb14086179a928c5aba4e07a053f9b5,1,0,0
080110b4fdf0299ec851ba71d8951a8cc289312ccf86527761672aed2285041e,1,0,0
9fdde5a506e5cde381a49fd44731177d0e23c9a1456816ef4c68195a910c4aea,1,0,0
0ef594025084187aba709adeacc7ee59795255e1ea97bb74f429a305b6d23272,1,0,0
97d1ed76f2c04e2611bde2fa336089918fd7b30a4feb90606761e54674afc96e,1,0,0
f6c81c34d20c6b336a7a8937eddf95d05b7e753f11404fac7fe3d1622fea8cbc,1,0,0
91aab6102a24ec61ee123467fc9209e2e01f728e3185d46fc8fbbdfe7c37907c,1,0,0
64dd5af3c9824a90afa6c008936bea37dacc24cbc0fcb29aee937b13c36da2b2,1,0,0
e68ae7b23f92d1b925b388c27873330cc49780c135bd5bf8a0071e9856e25b8c,1,0,0
4d6cad5ec1f753ac1d36484ebfff14a167521714c19e5fbfb7218e0c309ccf1f,1,0,0
e1bf171da5064d175f9eb1b9590874e46c459e15ff668cd20329bc11cd6ca571,1,0,0
c6ac8ca6867c8abfd74d574ee346d6e3774f6b26d9657faf9c5335ac60bda9ec,1,0,0
706ef7660bca37a08faa9730c6d2ad291f9755e9eee97da00bfcdb336cb7939f,1,0,0
a50f167e6d7c091e4233da9b37e407397efbb26f8b6d8d447ad2c23646a92823,1,0,0
fa1b92c47a407d474b2a8581f5d1fc9252802f5c8d7a4a994352a412b347d086,1,0,0
ee3f373488242fc1f6b1983397a03ee861267ae272780e218d094000b29bee48,1,0,0
c081eac880e08b3e53c90cc28b42184a18b4b8dc6be13d01353f5f3eefbc4ca3,1,0,0
831530c1cbcbb361f11da16d217a43d44183f6a4705da0c95d28694ec78b1509,1,0,0
3952fd37e2e9c6b8db151c997f7c134b7308051eae0fde4f41dad9e7a2b21bcc,1,0,0
f1e2a9a496812669bc86a644b0f87e9cd2d79a7afea12c82d232c6a34b6fe231,1,0,0
f90271116dd333a285c2aadde5580d925bf43f26f5a06838277e49054ed02bed,1,0,0
e7fbf2c9f8dfd829d1d2c1d6a91b8699f037e9256e0c0744d3640ad8afb2fc0c,1,0,0
1e650c3b72389fefb48d90a07f0d0da97e08cdf8fb6e8233f8dbafb696b64ad6,1,0,0
8a33f8a1f5ed0bcab7e1adafc089a299245ffa43498e1d91a0e7d05a9104ace9,1,0,0
a1ace70ca85f616513f652b2fb2ecfd33f4a275f8ea3b53e68fa71186e9389f1,1,0,0
83dcac1e0ed78182f56f8c99e82d04cae9664d35119e6c3c9f496afab9416982,1,0,0
de6ffb06bdfd891498e7b8e9bd465e41f1225da49bc76b5cc80e97a71ac949bd,1,0,0
b29b7cbc6f6c3cc1e0e6bf11a5dd5356526c6a7732e5f618e2643b085736146e,1,0,0
9d95eec30dc2547ee401dd62c471bfbd8dc33b423cc9568bb15ffbcfde5734e8,1,0,0
05475ae0799ce76f8bad52a86095d9b92f3839d3ca85cbde5eda426588a09a72,1,0,0
5892f1f554cb8204879d85ca3eda2b20bf5678cdaa53600a547b8c966eb44fa6,1,0,0
3974f49d120e829ebbc7a9f85b49b15ce87477463c39241cf421d77538dd873a,1,0,0
42bfa4cecab9b1ec05989675d98bee017b39312b96ed0b4fce518105f0d4db4d,1,0,0
